"Site1","Species1","Phase1","Date1","EndTime1","Site2","Species2","Phase2","Date2","EndTime2","BA95","SL1","HAR1","SL2","HAR2","days","diff.sl"
"IV","Sctaeniopterus","TP","2021-06-10","122626.gpx","IV","Scvetula","IP","2021-06-26","125820.gpx",0.38645606660105,22,3,23,NA,16,1
"IV","Sctaeniopterus","TP","2021-06-10","122626.gpx","IV","Scvetula","TP","2021-06-06","112656.gpx",0.0447891669469298,22,3,32,3,4,10
"IV","Sctaeniopterus","TP","2021-06-10","122626.gpx","IV","Scvetula","TP","2021-06-06","115600.gpx",0.367806335859824,22,3,31,2,4,9
"IV","Sctaeniopterus","TP","2021-06-10","122626.gpx","IV","Spaurofrenatum","IP","2021-06-29","125753.gpx",0.0751609167791122,22,3,14,NA,19,8
"IV","Sctaeniopterus","TP","2021-06-10","122626.gpx","IV","Spaurofrenatum","TP","2021-06-18","121229.gpx",0.0901406913960553,22,3,17,3,8,5
"IV","Sctaeniopterus","TP","2021-06-10","122626.gpx","IV","Spviride","IP","2021-06-26","120051.gpx",0.470117230101051,22,3,24,NA,16,2
"IV","Sctaeniopterus","TP","2021-06-10","122626.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.269340910510003,22,3,27,NA,19,5
"IV","Sctaeniopterus","TP","2021-06-10","122626.gpx","IV","Spviride","TP","2021-05-22","124441.gpx",0.206131158062308,22,3,30,6,19,8
"IV","Sctaeniopterus","TP","2021-06-10","122626.gpx","IV","Spviride","TP","2021-05-24","142349.gpx",0.00109566081609546,22,3,30,5,17,8
"IV","Sctaeniopterus","TP","2021-06-10","122626.gpx","IV","Spviride","TP","2021-07-18","124216.gpx",0.594351306346332,22,3,30,6,38,8
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Sctaeniopterus","TP","2021-06-10","144925.gpx",0.456830059714103,21,3,20,3,0,1
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Sctaeniopterus","TP","2021-06-10","151516.gpx",0.173788438789326,21,3,20,3,0,1
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Sctaeniopterus","TP","2021-06-12","111439.gpx",0.234914695740686,21,3,20,2,2,1
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Sctaeniopterus","TP","2021-06-12","120133.gpx",0.0218501295107821,21,3,21,2,2,0
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Sctaeniopterus","TP","2021-07-01","154516.gpx",0.184259570869662,21,3,19,4,21,2
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Scvetula","IP","2021-06-26","122514.gpx",0.522677122947689,21,3,24,NA,16,3
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Scvetula","IP","2021-06-26","125820.gpx",0.0662274120407302,21,3,23,NA,16,2
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Scvetula","TP","2021-06-06","115600.gpx",0.12837355221652,21,3,31,2,4,10
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Scvetula","TP","2021-06-06","133559.gpx",0.581703713364514,21,3,30,2,4,9
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Scvetula","TP","2021-06-09","110049.gpx",0.160789036914613,21,3,29,1,1,8
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Spaurofrenatum","IP","2021-06-29","125753.gpx",0.098580192438768,21,3,14,NA,19,7
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Spaurofrenatum","IP","2021-06-29","132156.gpx",0.0894397716922117,21,3,13,NA,19,8
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Spaurofrenatum","IP","2021-06-29","134704.gpx",0.310611040075379,21,3,14,NA,19,7
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Spaurofrenatum","TP","2021-06-18","105832.gpx",0.566544459451847,21,3,17,3,8,4
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Spaurofrenatum","TP","2021-06-18","112244.gpx",0.0471379687909212,21,3,18,3,8,3
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Spaurofrenatum","TP","2021-06-18","114705.gpx",0.227695000149053,21,3,16,4,8,5
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Spaurofrenatum","TP","2021-06-18","121229.gpx",0.0236563207798371,21,3,17,3,8,4
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.399524187057636,21,3,21,NA,15,0
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.187480263412433,21,3,27,NA,19,6
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Spviride","TP","2021-05-22","111618.gpx",0.0344617186072469,21,3,29,7,19,8
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Spviride","TP","2021-05-22","124441.gpx",0.207507361106961,21,3,30,6,19,9
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Spviride","TP","2021-05-22","131731.gpx",0.461950625839239,21,3,31,4,19,10
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Spviride","TP","2021-07-18","124216.gpx",0.023731633093051,21,3,30,6,38,9
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Spviride","TP","2021-07-18","130653.gpx",0.0158486103496478,21,3,30,3,38,9
"IV","Sctaeniopterus","TP","2021-06-10","142524.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.340405216910665,21,3,31,4,38,10
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Sctaeniopterus","TP","2021-06-10","151516.gpx",0.0404237126130447,20,3,20,3,0,0
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Sctaeniopterus","TP","2021-07-01","154516.gpx",0.124175326709412,20,3,19,4,21,1
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Scvetula","IP","2021-06-26","122514.gpx",0.440704229176029,20,3,24,NA,16,4
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Scvetula","IP","2021-06-26","125820.gpx",0.0575688215390934,20,3,23,NA,16,3
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Scvetula","TP","2021-06-06","115600.gpx",0.197639290726103,20,3,31,2,4,11
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Scvetula","TP","2021-06-06","133559.gpx",0.269282073968598,20,3,30,2,4,10
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Spaurofrenatum","IP","2021-06-29","125753.gpx",0.214696570776462,20,3,14,NA,19,6
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Spaurofrenatum","IP","2021-06-29","132156.gpx",0.235140379164094,20,3,13,NA,19,7
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Spaurofrenatum","TP","2021-06-18","105832.gpx",0.616945470649556,20,3,17,3,8,3
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Spaurofrenatum","TP","2021-06-18","121229.gpx",0.0744133303693903,20,3,17,3,8,3
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.0423570333707341,20,3,21,NA,15,1
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Spviride","IP","2021-06-26","120051.gpx",0.0188680500834723,20,3,24,NA,16,4
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.116126464212009,20,3,27,NA,19,7
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Spviride","TP","2021-05-22","111618.gpx",0.0756283894484861,20,3,29,7,19,9
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Spviride","TP","2021-05-22","124441.gpx",0.220496115011466,20,3,30,6,19,10
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Spviride","TP","2021-05-22","131731.gpx",0.0521755891691664,20,3,31,4,19,11
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Spviride","TP","2021-07-18","124216.gpx",0.0404521993561836,20,3,30,6,38,10
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Spviride","TP","2021-07-18","130653.gpx",0.226151356360605,20,3,30,3,38,10
"IV","Sctaeniopterus","TP","2021-06-10","144925.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.00481671922942142,20,3,31,4,38,11
"IV","Sctaeniopterus","TP","2021-06-10","151516.gpx","IV","Scvetula","IP","2021-06-26","122514.gpx",0.416877436801839,20,3,24,NA,16,4
"IV","Sctaeniopterus","TP","2021-06-10","151516.gpx","IV","Scvetula","TP","2021-06-06","133559.gpx",0.299835334994814,20,3,30,2,4,10
"IV","Sctaeniopterus","TP","2021-06-10","151516.gpx","IV","Spaurofrenatum","IP","2021-06-29","132156.gpx",0.534573589558117,20,3,13,NA,19,7
"IV","Sctaeniopterus","TP","2021-06-10","151516.gpx","IV","Spaurofrenatum","IP","2021-06-29","134704.gpx",0.122859734210462,20,3,14,NA,19,6
"IV","Sctaeniopterus","TP","2021-06-10","151516.gpx","IV","Spaurofrenatum","TP","2021-06-18","105832.gpx",0.619492068117067,20,3,17,3,8,3
"IV","Sctaeniopterus","TP","2021-06-10","151516.gpx","IV","Spaurofrenatum","TP","2021-06-18","112244.gpx",0.0831036958562839,20,3,18,3,8,2
"IV","Sctaeniopterus","TP","2021-06-10","151516.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.279269117783275,20,3,21,NA,15,1
"IV","Sctaeniopterus","TP","2021-06-10","151516.gpx","IV","Spviride","TP","2021-05-22","131731.gpx",0.378803929757423,20,3,31,4,19,11
"IV","Sctaeniopterus","TP","2021-06-10","151516.gpx","IV","Spviride","TP","2021-07-18","130653.gpx",0.00803687069270521,20,3,30,3,38,10
"IV","Sctaeniopterus","TP","2021-06-10","151516.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.0590294312034548,20,3,31,4,38,11
"IV","Sctaeniopterus","TP","2021-06-12","111439.gpx","IV","Sctaeniopterus","TP","2021-06-12","120133.gpx",0.0294617973722285,20,2,21,2,0,1
"IV","Sctaeniopterus","TP","2021-06-12","111439.gpx","IV","Scvetula","TP","2021-06-06","133559.gpx",0.0241087431031872,20,2,30,2,6,10
"IV","Sctaeniopterus","TP","2021-06-12","111439.gpx","IV","Scvetula","TP","2021-06-09","110049.gpx",0.625540780704662,20,2,29,1,3,9
"IV","Sctaeniopterus","TP","2021-06-12","111439.gpx","IV","Spaurofrenatum","TP","2021-06-18","114705.gpx",0.624226101537584,20,2,16,4,6,4
"IV","Sctaeniopterus","TP","2021-06-12","111439.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.136145375835212,20,2,21,NA,13,1
"IV","Sctaeniopterus","TP","2021-06-12","111439.gpx","IV","Spviride","IP","2021-06-26","120051.gpx",0.029183093215133,20,2,24,NA,14,4
"IV","Sctaeniopterus","TP","2021-06-12","111439.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.24027639391689,20,2,27,NA,21,7
"IV","Sctaeniopterus","TP","2021-06-12","111439.gpx","IV","Spviride","TP","2021-05-22","124441.gpx",0.192763307035132,20,2,30,6,21,10
"IV","Sctaeniopterus","TP","2021-06-12","111439.gpx","IV","Spviride","TP","2021-05-22","131731.gpx",0.138841087044957,20,2,31,4,21,11
"IV","Sctaeniopterus","TP","2021-06-12","111439.gpx","IV","Spviride","TP","2021-07-18","124216.gpx",0.00109326990248437,20,2,30,6,36,10
"IV","Sctaeniopterus","TP","2021-06-12","111439.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.360015540296592,20,2,31,4,36,11
"IV","Sctaeniopterus","TP","2021-06-12","111439.gpx","IV","Spviride","TP","2021-07-20","123730.gpx",0.00508201091707201,20,2,31,5,38,11
"IV","Sctaeniopterus","TP","2021-06-12","111439.gpx","IV","Spviride","TP","2021-07-20","145220.gpx",0.131915129181803,20,2,29,8,38,9
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Sctaeniopterus","TP","2021-06-12","120133.gpx",0.0338755602825075,20,2,21,2,0,1
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Sctaeniopterus","TP","2021-06-12","145254.gpx",0.0756801093946925,20,2,21,4,0,1
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Scvetula","IP","2021-06-26","143112.gpx",0.519701458331793,20,2,25,NA,14,5
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Scvetula","IP","2021-06-26","152418.gpx",0.00971604096287835,20,2,20,NA,14,0
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Scvetula","TP","2021-06-06","140404.gpx",0.596050674223444,20,2,31,3,6,11
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Scvetula","TP","2021-06-09","110049.gpx",0.0438286752788361,20,2,29,1,3,9
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Spaurofrenatum","IP","2021-06-29","151119.gpx",0.297258967704764,20,2,15,NA,17,5
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Spaurofrenatum","TP","2021-06-18","114705.gpx",0.053098152568508,20,2,16,4,6,4
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Spaurofrenatum","TP","2021-06-18","142311.gpx",0.678474272531935,20,2,17,3,6,3
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Spaurofrenatum","TP","2021-06-19","110307.gpx",0.0924037176908901,20,2,17,2,7,3
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Spviride","IP","2021-06-23","143721.gpx",0.550841258903928,20,2,23,NA,11,3
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.0658741492694759,20,2,27,NA,21,7
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Spviride","TP","2021-05-22","131731.gpx",0.00445376464994517,20,2,31,4,21,11
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Spviride","TP","2021-05-22","132756.gpx",0.301339194172855,20,2,32,NA,21,12
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Spviride","TP","2021-05-22","151225.gpx",0.650182441560694,20,2,31,5,21,11
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Spviride","TP","2021-05-24","115526.gpx",0.51155257124176,20,2,31,5,19,11
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Spviride","TP","2021-07-20","114656.gpx",0.0950514954214372,20,2,32,5,38,12
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Spviride","TP","2021-07-20","123730.gpx",0.620498343985976,20,2,31,5,38,11
"IV","Sctaeniopterus","TP","2021-06-12","113838.gpx","IV","Spviride","TP","2021-07-20","145220.gpx",0.0011969431818145,20,2,29,8,38,9
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Sctaeniopterus","TP","2021-06-12","122722.gpx",0.0744099036626072,21,2,20,2,0,1
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Scvetula","IP","2021-06-26","143112.gpx",0.343526317035458,21,2,25,NA,14,4
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Scvetula","TP","2021-06-06","133559.gpx",0.262003768741584,21,2,30,2,6,9
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Scvetula","TP","2021-06-06","140404.gpx",0.167300837689349,21,2,31,3,6,10
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Scvetula","TP","2021-06-09","110049.gpx",0.0330419954790395,21,2,29,1,3,8
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Spaurofrenatum","IP","2021-06-29","134704.gpx",0.0222774059341653,21,2,14,NA,17,7
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Spaurofrenatum","IP","2021-06-29","151119.gpx",0.595788753427199,21,2,15,NA,17,6
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Spaurofrenatum","TP","2021-06-18","112244.gpx",0.0290146589008894,21,2,18,3,6,3
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Spaurofrenatum","TP","2021-06-18","114705.gpx",0.34061622437235,21,2,16,4,6,5
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Spaurofrenatum","TP","2021-06-18","142311.gpx",0.00179916329878189,21,2,17,3,6,4
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Spaurofrenatum","TP","2021-06-19","110307.gpx",0.23864839768957,21,2,17,2,7,4
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Spviride","IP","2021-06-23","143721.gpx",0.00264980712789587,21,2,23,NA,11,2
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.434207632273398,21,2,21,NA,13,0
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.105783812557441,21,2,27,NA,21,6
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Spviride","TP","2021-05-22","131731.gpx",0.094472984581383,21,2,31,4,21,10
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Spviride","TP","2021-05-22","132756.gpx",0.324367892400024,21,2,32,NA,21,11
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Spviride","TP","2021-05-22","151225.gpx",0.287763729558111,21,2,31,5,21,10
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Spviride","TP","2021-05-24","115526.gpx",0.0971845041492393,21,2,31,5,19,10
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.30221383287895,21,2,31,4,36,10
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Spviride","TP","2021-07-20","114656.gpx",0.202193764712217,21,2,32,5,38,11
"IV","Sctaeniopterus","TP","2021-06-12","120133.gpx","IV","Spviride","TP","2021-07-20","123730.gpx",0.193850229550391,21,2,31,5,38,10
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Sctaeniopterus","TP","2021-06-12","142944.gpx",0.0191751732654685,20,2,21,2,0,1
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Sctaeniopterus","TP","2021-06-12","145254.gpx",0.166917898249403,20,2,21,4,0,1
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Scvetula","IP","2021-06-26","143112.gpx",0.233546755897709,20,2,25,NA,14,5
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Scvetula","IP","2021-07-01","145337.gpx",0.323172218442419,20,2,23,NA,19,3
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Scvetula","TP","2021-06-06","133559.gpx",0.0196890824488008,20,2,30,2,6,10
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Scvetula","TP","2021-06-06","140404.gpx",0.087207083695586,20,2,31,3,6,11
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Scvetula","TP","2021-06-09","115351.gpx",0.041228231676291,20,2,29,2,3,9
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Spaurofrenatum","IP","2021-06-29","151119.gpx",0.259318113603382,20,2,15,NA,17,5
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Spaurofrenatum","TP","2021-06-18","112244.gpx",0.0380908835526598,20,2,18,3,6,2
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Spaurofrenatum","TP","2021-06-18","142311.gpx",0.0018118404010046,20,2,17,3,6,3
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Spaurofrenatum","TP","2021-06-19","110307.gpx",0.470047232015616,20,2,17,2,7,3
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.109351545195913,20,2,21,NA,13,1
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Spviride","TP","2021-05-22","132756.gpx",0.389102212539736,20,2,32,NA,21,12
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Spviride","TP","2021-05-22","151225.gpx",0.140252596684846,20,2,31,5,21,11
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Spviride","TP","2021-05-24","111941.gpx",0.156992364083593,20,2,32,5,19,12
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Spviride","TP","2021-05-24","115526.gpx",0.0306609761076661,20,2,31,5,19,11
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.0148946633464531,20,2,31,4,36,11
"IV","Sctaeniopterus","TP","2021-06-12","122722.gpx","IV","Spviride","TP","2021-07-20","114656.gpx",0.274176356782975,20,2,32,5,38,12
"IV","Sctaeniopterus","TP","2021-06-12","142944.gpx","IV","Sctaeniopterus","TP","2021-06-12","145254.gpx",0.121592654199674,21,2,21,4,0,0
"IV","Sctaeniopterus","TP","2021-06-12","142944.gpx","IV","Scvetula","IP","2021-06-29","160115.gpx",0.00397600624652856,21,2,20,NA,17,1
"IV","Sctaeniopterus","TP","2021-06-12","142944.gpx","IV","Scvetula","IP","2021-07-01","145337.gpx",0.268803771568658,21,2,23,NA,19,2
"IV","Sctaeniopterus","TP","2021-06-12","142944.gpx","IV","Scvetula","TP","2021-06-09","115351.gpx",0.671500561779674,21,2,29,2,3,8
"IV","Sctaeniopterus","TP","2021-06-12","142944.gpx","IV","Spaurofrenatum","TP","2021-06-18","112244.gpx",0.00331733511987232,21,2,18,3,6,3
"IV","Sctaeniopterus","TP","2021-06-12","142944.gpx","IV","Spaurofrenatum","TP","2021-06-18","135800.gpx",0.0187102076440719,21,2,17,3,6,4
"IV","Sctaeniopterus","TP","2021-06-12","142944.gpx","IV","Spaurofrenatum","TP","2021-06-19","110307.gpx",0.245530030954433,21,2,17,2,7,4
"IV","Sctaeniopterus","TP","2021-06-12","142944.gpx","IV","Spviride","IP","2021-06-23","151153.gpx",0.183145667261441,21,2,22,NA,11,1
"IV","Sctaeniopterus","TP","2021-06-12","142944.gpx","IV","Spviride","TP","2021-05-24","111941.gpx",0.367474297048462,21,2,32,5,19,11
"IV","Sctaeniopterus","TP","2021-06-12","142944.gpx","IV","Spviride","TP","2021-07-20","114656.gpx",0.38152141802811,21,2,32,5,38,11
"IV","Sctaeniopterus","TP","2021-06-12","145254.gpx","IV","Scvetula","IP","2021-06-26","143112.gpx",0.225978154629335,21,4,25,NA,14,4
"IV","Sctaeniopterus","TP","2021-06-12","145254.gpx","IV","Scvetula","IP","2021-06-26","152418.gpx",0.0984011966501619,21,4,20,NA,14,1
"IV","Sctaeniopterus","TP","2021-06-12","145254.gpx","IV","Scvetula","IP","2021-07-01","145337.gpx",0.417982080613556,21,4,23,NA,19,2
"IV","Sctaeniopterus","TP","2021-06-12","145254.gpx","IV","Scvetula","TP","2021-06-06","140404.gpx",0.277836754837577,21,4,31,3,6,10
"IV","Sctaeniopterus","TP","2021-06-12","145254.gpx","IV","Scvetula","TP","2021-06-09","115351.gpx",0.0679376809690762,21,4,29,2,3,8
"IV","Sctaeniopterus","TP","2021-06-12","145254.gpx","IV","Spaurofrenatum","IP","2021-06-29","151119.gpx",0.18916835544779,21,4,15,NA,17,6
"IV","Sctaeniopterus","TP","2021-06-12","145254.gpx","IV","Spaurofrenatum","IP","2021-06-29","153607.gpx",0.155298849666343,21,4,14,NA,17,7
"IV","Sctaeniopterus","TP","2021-06-12","145254.gpx","IV","Spaurofrenatum","TP","2021-06-18","135800.gpx",0.0474470839193216,21,4,17,3,6,4
"IV","Sctaeniopterus","TP","2021-06-12","145254.gpx","IV","Spaurofrenatum","TP","2021-06-18","142311.gpx",0.215418154619035,21,4,17,3,6,4
"IV","Sctaeniopterus","TP","2021-06-12","145254.gpx","IV","Spaurofrenatum","TP","2021-06-19","110307.gpx",0.591752452628648,21,4,17,2,7,4
"IV","Sctaeniopterus","TP","2021-06-12","145254.gpx","IV","Spviride","IP","2021-06-23","143721.gpx",0.0778904175796335,21,4,23,NA,11,2
